States,Year,Quarter,Brand,User_Counts,Percentage
Goa,2018,1,Others,9691,0.105410285
Goa,2018,2,Xiaomi,31481,0.257673482
Goa,2018,2,Samsung,25483,0.208579567
Goa,2018,2,Vivo,12317,0.100815231
Goa,2018,2,Oppo,9547,0.078142649
Goa,2018,2,Apple,7433,0.060839458
Goa,2018,2,OnePlus,6696,0.054807078
Goa,2018,2,Motorola,5508,0.045083242
Goa,2018,2,Realme,5427,0.044420253
Goa,2018,2,Lenovo,3352,0.027436279
Goa,2018,2,Huawei,2237,0.018309951
Goa,2018,2,Others,12693,0.103892809
Goa,2018,3,Xiaomi,39803,0.258793774
Goa,2018,3,Samsung,32023,0.208209256
Goa,2018,3,Vivo,16778,0.109088308
Goa,2018,3,Oppo,12470,0.081078269
Goa,2018,3,Apple,8815,0.057313949
Goa,2018,3,OnePlus,7931,0.0515663
Goa,2018,3,Realme,6878,0.044719835
Goa,2018,3,Motorola,6674,0.043393454
Goa,2018,3,Lenovo,3860,0.025097203
Goa,2018,3,Huawei,3053,0.019850197
Goa,2018,3,Others,15517,0.100889455
Goa,2018,4,Xiaomi,50867,0.260389045
Goa,2018,4,Samsung,40683,0.208256975
Goa,2018,4,Vivo,22715,0.116278475
Goa,2018,4,Oppo,16672,0.085344254
Goa,2018,4,Apple,10884,0.055715383
Goa,2018,4,OnePlus,9442,0.04833376
Goa,2018,4,Realme,8708,0.044576401
Goa,2018,4,Motorola,8176,0.041853084
Goa,2018,4,Lenovo,4769,0.024412593
Goa,2018,4,Huawei,3965,0.020296903
Goa,2018,4,Others,18469,0.094543128
Goa,2019,1,Xiaomi,62065,0.26061087
Goa,2019,1,Samsung,49562,0.208110786
Goa,2019,1,Vivo,29218,0.122686352
Goa,2019,1,Oppo,20988,0.08812859
Goa,2019,1,Apple,12909,0.054204878
Goa,2019,1,OnePlus,10892,0.045735497
Goa,2019,1,Realme,10545,0.044278444
Goa,2019,1,Motorola,9355,0.039281635
Goa,2019,1,Lenovo,5440,0.022842554
Goa,2019,1,Huawei,5049,0.021200746
Goa,2019,1,Others,22129,0.092919648
Goa,2019,2,Xiaomi,72286,0.259145336
Goa,2019,2,Samsung,58572,0.209980641
Goa,2019,2,Vivo,35425,0.126998638
Goa,2019,2,Oppo,25325,0.090790134
Goa,2019,2,Apple,14770,0.052950455
Goa,2019,2,Realme,12215,0.043790779
Goa,2019,2,OnePlus,12033,0.043138309
Goa,2019,2,Motorola,10716,0.038416864
Goa,2019,2,Lenovo,6125,0.021958127
Goa,2019,2,Huawei,5990,0.021474152
Goa,2019,2,Others,25483,0.091356564
Goa,2019,3,Xiaomi,81621,0.257322017
Goa,2019,3,Samsung,66756,0.210457953
Goa,2019,3,Vivo,41691,0.131436912
Goa,2019,3,Oppo,29561,0.093195332
Goa,2019,3,Apple,16481,0.051958738
Goa,2019,3,Realme,14157,0.044631992
Goa,2019,3,OnePlus,13220,0.041677964
Goa,2019,3,Motorola,11738,0.037005744
Goa,2019,3,Huawei,6882,0.021696501
Goa,2019,3,Lenovo,6410,0.020208453
Goa,2019,3,Others,28677,0.090408394
Goa,2019,4,Xiaomi,90791,0.256801095
Goa,2019,4,Samsung,74339,0.210266839
Goa,2019,4,Vivo,48072,0.135970991
Goa,2019,4,Oppo,34061,0.09634107
Goa,2019,4,Apple,17817,0.05039514
Goa,2019,4,Realme,16393,0.046367375
Goa,2019,4,OnePlus,14159,0.040048537
Goa,2019,4,Motorola,12521,0.035415476
Goa,2019,4,Huawei,7674,0.021705803
Goa,2019,4,Lenovo,6696,0.018939544
Goa,2019,4,Others,31023,0.087748129
Goa,2020,1,Xiaomi,100364,0.256095943
Goa,2020,1,Samsung,82358,0.210150549
Goa,2020,1,Vivo,54965,0.140252615
Goa,2020,1,Oppo,38778,0.098948711
Goa,2020,1,Apple,19244,0.049104363
Goa,2020,1,Realme,18803,0.047979076
Goa,2020,1,OnePlus,14926,0.038086246
Goa,2020,1,Motorola,13118,0.033472825
Goa,2020,1,Huawei,8459,0.021584588
Goa,2020,1,Lenovo,7167,0.018287829
Goa,2020,1,Others,33718,0.086037254
Goa,2020,2,Xiaomi,109624,0.254561245
Goa,2020,2,Samsung,90927,0.211144369
Goa,2020,2,Vivo,61868,0.143665576
Goa,2020,2,Oppo,43887,0.101911346
Goa,2020,2,Realme,21236,0.049312765
Goa,2020,2,Apple,20388,0.047343599
Goa,2020,2,OnePlus,15482,0.035951226
Goa,2020,2,Motorola,13908,0.032296192
Goa,2020,2,Huawei,9221,0.021412366
Goa,2020,2,Lenovo,7481,0.017371859
Goa,2020,2,Others,36617,0.085029456
Goa,2020,3,Xiaomi,119983,0.252615999
Goa,2020,3,Samsung,101577,0.213863425
Goa,2020,3,Vivo,69991,0.147361263
Goa,2020,3,Oppo,49411,0.10403148
Goa,2020,3,Realme,24328,0.05122094
Goa,2020,3,Apple,21967,0.046250016
Goa,2020,3,OnePlus,16389,0.034505918
Goa,2020,3,Motorola,14656,0.030857205
Goa,2020,3,Huawei,9964,0.02097852
Goa,2020,3,Lenovo,7790,0.016401312
Goa,2020,3,Others,38906,0.081913922
Goa,2020,4,Xiaomi,132099,0.250384773
Goa,2020,4,Samsung,114296,0.216640383
Goa,2020,4,Vivo,78921,0.149589449
Goa,2020,4,Oppo,55468,0.105135865
Goa,2020,4,Realme,28000,0.053072117
Goa,2020,4,Apple,24214,0.045896009
Goa,2020,4,OnePlus,17571,0.033304649
Goa,2020,4,Motorola,15500,0.029379208
Goa,2020,4,Huawei,10821,0.020510478
Goa,2020,4,Lenovo,8172,0.015489477
Goa,2020,4,Others,42522,0.080597592
Goa,2021,1,Xiaomi,142193,0.249446087
Goa,2021,1,Samsung,123133,0.216009543
Goa,2021,1,Vivo,87010,0.15263975
Goa,2021,1,Oppo,60381,0.105925075
Goa,2021,1,Realme,31824,0.055828151
Goa,2021,1,Apple,26139,0.045855079
Goa,2021,1,OnePlus,18577,0.032589227
Goa,2021,1,Motorola,15944,0.027970212
Goa,2021,1,Huawei,11414,0.020023332
Goa,2021,1,Lenovo,8178,0.014346487
Goa,2021,1,Others,45242,0.079367056
Goa,2021,2,Xiaomi,152107,0.249721723
Goa,2021,2,Samsung,129938,0.213325759
Goa,2021,2,Vivo,94216,0.154679153
Goa,2021,2,Oppo,64685,0.106196623
Goa,2021,2,Realme,37973,0.062342187
Goa,2021,2,Apple,28049,0.046049456
Goa,2021,2,OnePlus,19803,0.032511583
Goa,2021,2,Motorola,15937,0.026164576
Goa,2021,2,Huawei,11315,0.018576405
Goa,2021,2,Lenovo,7861,0.0129058
Goa,2021,2,Others,47222,0.077526736
Goa,2021,3,Xiaomi,163235,0.249801824
Goa,2021,3,Samsung,135615,0.207534379
Goa,2021,3,Vivo,103139,0.157835699
Goa,2021,3,Oppo,69841,0.106879096
Goa,2021,3,Realme,45087,0.068997548
Goa,2021,3,Apple,29989,0.045892774
Goa,2021,3,OnePlus,22136,0.033875169
Goa,2021,3,Motorola,15824,0.024215787
Goa,2021,3,Huawei,11214,0.017161011
Goa,2021,3,Tecno,7719,0.011812542
Goa,2021,3,Others,49659,0.075994173
Goa,2021,4,Xiaomi,172749,0.247783206
Goa,2021,4,Samsung,141066,0.202338571
Goa,2021,4,Vivo,110824,0.158960839
Goa,2021,4,Oppo,75088,0.107702767
Goa,2021,4,Realme,53598,0.076878502
Goa,2021,4,Apple,33398,0.047904552
Goa,2021,4,OnePlus,24355,0.03493369
Goa,2021,4,Motorola,16068,0.023047199
Goa,2021,4,Huawei,10899,0.015633023
Goa,2021,4,Tecno,9081,0.013025368
Goa,2021,4,Others,50052,0.071792283
Goa,2022,1,Xiaomi,181266,0.245409056
Goa,2022,1,Samsung,146487,0.198323107
Goa,2022,1,Vivo,118448,0.160362185
Goa,2022,1,Oppo,80145,0.108505229
Goa,2022,1,Realme,60870,0.082409549
Goa,2022,1,Apple,36235,0.049057171
Goa,2022,1,OnePlus,26283,0.035583541
Goa,2022,1,Motorola,16125,0.021831016
Goa,2022,1,Huawei,10823,0.014652843
Goa,2022,1,Tecno,10780,0.014594627
Goa,2022,1,Others,51166,0.069271677
Gujarat,2018,1,Xiaomi,655082,0.243520562
Gujarat,2018,1,Samsung,589816,0.219258541
Gujarat,2018,1,Vivo,424397,0.157765586
Gujarat,2018,1,Oppo,297896,0.110740031
Gujarat,2018,1,Apple,124833,0.046405492
Gujarat,2018,1,Realme,107796,0.040072147
Gujarat,2018,1,OnePlus,85786,0.031890137
Gujarat,2018,1,Lenovo,74654,0.027751921
Gujarat,2018,1,Motorola,65692,0.024420382
Gujarat,2018,1,Huawei,32104,0.01193436
Gujarat,2018,1,Others,231992,0.08624084
Gujarat,2018,2,Xiaomi,877057,0.245961874
Gujarat,2018,2,Samsung,771605,0.216388914
Gujarat,2018,2,Vivo,588311,0.164985943
Gujarat,2018,2,Oppo,406366,0.113961285
Gujarat,2018,2,Apple,158941,0.044573416
Gujarat,2018,2,Realme,139735,0.039187285
Gujarat,2018,2,OnePlus,104673,0.029354497
Gujarat,2018,2,Lenovo,94848,0.026599174
Gujarat,2018,2,Motorola,82342,0.023091991
Gujarat,2018,2,Huawei,42387,0.011887011
Gujarat,2018,2,Others,299560,0.08400861
Gujarat,2018,3,Xiaomi,1090580,0.246003831
Gujarat,2018,3,Samsung,952941,0.214956387
Gujarat,2018,3,Vivo,773925,0.174575469
Gujarat,2018,3,Oppo,521622,0.117663088
Gujarat,2018,3,Apple,186759,0.042127519
Gujarat,2018,3,Realme,171742,0.038740111
Gujarat,2018,3,OnePlus,121797,0.027473939
Gujarat,2018,3,Lenovo,107576,0.024266086
Gujarat,2018,3,Motorola,95285,0.021493586
Gujarat,2018,3,Huawei,53733,0.012120637
Gujarat,2018,3,Others,357223,0.080579349
Gujarat,2018,4,Xiaomi,1363826,0.244455318
Gujarat,2018,4,Samsung,1194869,0.214171076
Gujarat,2018,4,Vivo,1025717,0.183851881
Gujarat,2018,4,Oppo,679260,0.121752129
Gujarat,2018,4,Apple,230209,0.041263192
Gujarat,2018,4,Realme,212094,0.038016218
Gujarat,2018,4,OnePlus,145412,0.026063982
Gujarat,2018,4,Lenovo,127399,0.022835291
Gujarat,2018,4,Motorola,112287,0.020126581
Gujarat,2018,4,Huawei,68005,0.012189373
Gujarat,2018,4,Others,419962,0.075274958
Gujarat,2019,1,Xiaomi,1611706,0.242269414
Gujarat,2019,1,Samsung,1419211,0.213333832
Gujarat,2019,1,Vivo,1271697,0.191159732
Gujarat,2019,1,Oppo,837507,0.125892893
Gujarat,2019,1,Apple,266733,0.040094935
Gujarat,2019,1,Realme,248960,0.037423322
Gujarat,2019,1,OnePlus,164369,0.02470772
Gujarat,2019,1,Lenovo,143180,0.021522619
Gujarat,2019,1,Motorola,124721,0.018747888
Gujarat,2019,1,Huawei,81525,0.012254725
Gujarat,2019,1,Others,482927,0.072592918
Gujarat,2019,2,Xiaomi,1819154,0.240163598
Gujarat,2019,2,Samsung,1612210,0.212842978
Gujarat,2019,2,Vivo,1487567,0.196387685
Gujarat,2019,2,Oppo,976688,0.128941752
Gujarat,2019,2,Apple,301303,0.039777838
Gujarat,2019,2,Realme,281975,0.037226167
Gujarat,2019,2,OnePlus,180243,0.023795571
Gujarat,2019,2,Lenovo,158443,0.020917548
Gujarat,2019,2,Motorola,134995,0.017821957
Gujarat,2019,2,Huawei,92218,0.012174564
Gujarat,2019,2,Others,529849,0.069950341
Gujarat,2019,3,Xiaomi,2007322,0.238136291
Gujarat,2019,3,Samsung,1784247,0.21167205
Gujarat,2019,3,Vivo,1706171,0.202409595
Gujarat,2019,3,Oppo,1111618,0.131875498
Gujarat,2019,3,Apple,330663,0.039227817
Gujarat,2019,3,Realme,318122,0.03774003
Gujarat,2019,3,OnePlus,194687,0.023096464
Gujarat,2019,3,Lenovo,161748,0.019188784
Gujarat,2019,3,Motorola,141326,0.016766044
Gujarat,2019,3,Huawei,102241,0.012129241
Gujarat,2019,3,Others,571154,0.067758185
Gujarat,2019,4,Xiaomi,2194279,0.235341731
Gujarat,2019,4,Samsung,1961599,0.210386238
Gujarat,2019,4,Vivo,1944394,0.208540961
Gujarat,2019,4,Oppo,1262789,0.135437175
Gujarat,2019,4,Realme,362885,0.038920294
Gujarat,2019,4,Apple,353958,0.037962852
Gujarat,2019,4,OnePlus,206534,0.022151271
Gujarat,2019,4,Lenovo,169920,0.018224331
Gujarat,2019,4,Motorola,147476,0.015817158
Gujarat,2019,4,Huawei,111054,0.01191081
Gujarat,2019,4,Others,608911,0.065307178
Gujarat,2020,1,Xiaomi,2375291,0.231513387
Gujarat,2020,1,Vivo,2206536,0.215065279
Gujarat,2020,1,Samsung,2139753,0.208556115
Gujarat,2020,1,Oppo,1429059,0.139286634
Gujarat,2020,1,Realme,411217,0.040080243
Gujarat,2020,1,Apple,377075,0.036752512
Gujarat,2020,1,OnePlus,216733,0.021124397
Gujarat,2020,1,Lenovo,183981,0.017932146
Gujarat,2020,1,Motorola,152517,0.014865432
Gujarat,2020,1,Huawei,119412,0.011638775
Gujarat,2020,1,Others,648269,0.06318508
Gujarat,2020,2,Xiaomi,2596510,0.227910838
Gujarat,2020,2,Vivo,2517289,0.220957148
Gujarat,2020,2,Samsung,2358840,0.207049155
Gujarat,2020,2,Oppo,1638925,0.143858013
Gujarat,2020,2,Realme,464677,0.040787412
Gujarat,2020,2,Apple,399962,0.035106999
Gujarat,2020,2,OnePlus,225499,0.019793363
Gujarat,2020,2,Lenovo,199446,0.01750654
Gujarat,2020,2,Motorola,159087,0.013963995
Gujarat,2020,2,Huawei,128197,0.011252599
Gujarat,2020,2,Others,704225,0.061813939
Gujarat,2020,3,Vivo,2833786,0.227287518
Gujarat,2020,3,Xiaomi,2792901,0.224008283
Gujarat,2020,3,Samsung,2570866,0.206199675
Gujarat,2020,3,Oppo,1827108,0.14654559
Gujarat,2020,3,Realme,525717,0.042165821
Gujarat,2020,3,Apple,425591,0.034135084
Gujarat,2020,3,OnePlus,236755,0.018989245
Gujarat,2020,3,Lenovo,211958,0.017000369
Gujarat,2020,3,Motorola,164618,0.013203402
Gujarat,2020,3,Huawei,135946,0.010903727
Gujarat,2020,3,Others,742601,0.059561286
Gujarat,2020,4,Vivo,3159752,0.232245855
Gujarat,2020,4,Xiaomi,2998305,0.220379292
Gujarat,2020,4,Samsung,2800655,0.205851761
Gujarat,2020,4,Oppo,2016643,0.148225866
Gujarat,2020,4,Realme,592948,0.043582444
Gujarat,2020,4,Apple,456563,0.03355797
Gujarat,2020,4,OnePlus,249222,0.018318139
Gujarat,2020,4,Lenovo,223106,0.016398579
Gujarat,2020,4,Motorola,170289,0.012516462
Gujarat,2020,4,Huawei,144035,0.010586759
Gujarat,2020,4,Others,793685,0.058336873
Gujarat,2021,1,Vivo,3492512,0.238069666
Gujarat,2021,1,Xiaomi,3197714,0.217974542
Gujarat,2021,1,Samsung,2987011,0.203611816
Gujarat,2021,1,Oppo,2188804,0.149201445
Gujarat,2021,1,Realme,666628,0.045441191
Gujarat,2021,1,Apple,489078,0.033338364
Gujarat,2021,1,OnePlus,264150,0.01800598
Gujarat,2021,1,Lenovo,224880,0.015329112
Gujarat,2021,1,Motorola,174216,0.011875563
Gujarat,2021,1,Huawei,149907,0.010218522
Gujarat,2021,1,Others,835226,0.056933799
Gujarat,2021,2,Vivo,3834323,0.243665965
Gujarat,2021,2,Xiaomi,3362430,0.213677813
Gujarat,2021,2,Samsung,3154317,0.200452517
Gujarat,2021,2,Oppo,2364362,0.150251961
Gujarat,2021,2,Realme,790357,0.050226103
Gujarat,2021,2,Apple,529166,0.033627773
Gujarat,2021,2,OnePlus,293085,0.01862515
Gujarat,2021,2,Lenovo,218253,0.013869679
Gujarat,2021,2,Motorola,173429,0.011021175
Gujarat,2021,2,Huawei,146703,0.009322774
Gujarat,2021,2,Others,869556,0.055259091
Gujarat,2021,3,Vivo,4261214,0.251447105
Gujarat,2021,3,Xiaomi,3544088,0.209130701
Gujarat,2021,3,Samsung,3267319,0.192799025
Gujarat,2021,3,Oppo,2580826,0.152290222
Gujarat,2021,3,Realme,932371,0.055017652
Gujarat,2021,3,Apple,569577,0.033609785
Gujarat,2021,3,OnePlus,345805,0.020405374
Gujarat,2021,3,Lenovo,210237,0.012405733
Gujarat,2021,3,Motorola,172358,0.010170557
Gujarat,2021,3,Tecno,161791,0.009547016
Gujarat,2021,3,Others,901175,0.053176828
Gujarat,2021,4,Vivo,4645259,0.256089505
Gujarat,2021,4,Xiaomi,3700589,0.204010585
Gujarat,2021,4,Samsung,3390165,0.186897152
Gujarat,2021,4,Oppo,2791203,0.153876844
Gujarat,2021,4,Realme,1116664,0.061560815
Gujarat,2021,4,Apple,635160,0.035015875
Gujarat,2021,4,OnePlus,397948,0.021938563
Gujarat,2021,4,Lenovo,199946,0.011022867
Gujarat,2021,4,Tecno,187064,0.010312692
Gujarat,2021,4,Motorola,174499,0.009619994
Gujarat,2021,4,Others,900704,0.049655109
Gujarat,2022,1,Vivo,4996272,0.259340284
Gujarat,2022,1,Xiaomi,3842766,0.199465526
Gujarat,2022,1,Samsung,3511762,0.182284182
Gujarat,2022,1,Oppo,2996365,0.155531594
Gujarat,2022,1,Realme,1272108,0.066031003
Gujarat,2022,1,Apple,693504,0.035997545
Gujarat,2022,1,OnePlus,441053,0.022893632
Gujarat,2022,1,Tecno,223305,0.011591039
Gujarat,2022,1,Lenovo,203354,0.010555447
Gujarat,2022,1,Motorola,174739,0.009070135
Gujarat,2022,1,Others,910086,0.047239614
Haryana,2018,1,Xiaomi,444407,0.240563681
Haryana,2018,1,Samsung,394835,0.213729669
Haryana,2018,1,Vivo,256267,0.138720886
Haryana,2018,1,Oppo,192587,0.104250018
Haryana,2018,1,Apple,100085,0.0541774
Haryana,2018,1,Realme,89281,0.048329045
Haryana,2018,1,OnePlus,55486,0.030035342
Haryana,2018,1,Motorola,53420,0.028916988
Haryana,2018,1,Lenovo,34977,0.018933536
Haryana,2018,1,Huawei,29629,0.016038589
Haryana,2018,1,Others,196383,0.106304845
Haryana,2018,2,Xiaomi,599986,0.245170338
Haryana,2018,2,Samsung,516011,0.210855906
Haryana,2018,2,Vivo,351564,0.14365846
Haryana,2018,2,Oppo,260510,0.106451359
Haryana,2018,2,Apple,127528,0.052111354
Haryana,2018,2,Realme,116691,0.047683066
Haryana,2018,2,Motorola,68775,0.028103306
Haryana,2018,2,OnePlus,67358,0.027524282
Haryana,2018,2,Lenovo,44001,0.017979986
Haryana,2018,2,Huawei,39423,0.016109293
Haryana,2018,2,Others,255374,0.104352651
Haryana,2018,3,Xiaomi,751015,0.248647695
Haryana,2018,3,Samsung,630157,0.208633763
Haryana,2018,3,Vivo,451732,0.149560422
Haryana,2018,3,Oppo,328450,0.108743947
Haryana,2018,3,Apple,152459,0.05047646
Haryana,2018,3,Realme,143729,0.047586113
Haryana,2018,3,Motorola,81942,0.027129537
Haryana,2018,3,OnePlus,79279,0.026247865
Haryana,2018,3,Huawei,50399,0.016686212
Haryana,2018,3,Lenovo,49707,0.016457103
Haryana,2018,3,Others,301529,0.099830883
Haryana,2018,4,Xiaomi,948615,0.250091021
Haryana,2018,4,Samsung,785842,0.207177863
Haryana,2018,4,Vivo,591623,0.155974342
Haryana,2018,4,Oppo,427382,0.112674163
Haryana,2018,4,Apple,187472,0.049424755
Haryana,2018,4,Realme,179167,0.047235241
Haryana,2018,4,Motorola,98841,0.02605825
Haryana,2018,4,OnePlus,93582,0.024671777
Haryana,2018,4,Huawei,65203,0.017189993
Haryana,2018,4,Lenovo,59641,0.015723638
Haryana,2018,4,Others,355711,0.093778959
Haryana,2019,1,Xiaomi,1136307,0.250355879
Haryana,2019,1,Samsung,934852,0.205970476
Haryana,2019,1,Vivo,732478,0.161382596
Haryana,2019,1,Oppo,527926,0.116314849
Haryana,2019,1,Apple,216144,0.047621744
Haryana,2019,1,Realme,213023,0.046934112
Haryana,2019,1,Motorola,111982,0.024672339
Haryana,2019,1,OnePlus,105006,0.023135358
Haryana,2019,1,Huawei,80507,0.017737637
Haryana,2019,1,Lenovo,67191,0.0148038
Haryana,2019,1,Others,413351,0.091071209
Haryana,2019,2,Xiaomi,1301537,0.251357563
Haryana,2019,2,Samsung,1060392,0.204786763
Haryana,2019,2,Vivo,854882,0.165097923
Haryana,2019,2,Oppo,615320,0.118832838
Haryana,2019,2,Realme,244076,0.047136845
Haryana,2019,2,Apple,243241,0.046975587
Haryana,2019,2,Motorola,122500,0.023657646
Haryana,2019,2,OnePlus,114507,0.022114009
Haryana,2019,2,Huawei,92344,0.017833809
Haryana,2019,2,Lenovo,72976,0.014093391
Haryana,2019,2,Others,456255,0.088113626
Haryana,2019,3,Xiaomi,1453801,0.251359498
Haryana,2019,3,Samsung,1177753,0.203631311
Haryana,2019,3,Vivo,977699,0.169042345
Haryana,2019,3,Oppo,699529,0.120947267
Haryana,2019,3,Realme,278941,0.048228382
Haryana,2019,3,Apple,268393,0.046404652
Haryana,2019,3,Motorola,129804,0.022442871
Haryana,2019,3,OnePlus,123917,0.02142502
Haryana,2019,3,Huawei,103942,0.017971379
Haryana,2019,3,Lenovo,73965,0.012788411
Haryana,2019,3,Others,496008,0.085758864
Haryana,2019,4,Xiaomi,1597800,0.250962865
Haryana,2019,4,Samsung,1285177,0.201859871
Haryana,2019,4,Vivo,1103105,0.17326223
Haryana,2019,4,Oppo,785251,0.123337614
Haryana,2019,4,Realme,319391,0.050166028
Haryana,2019,4,Apple,288206,0.04526787
Haryana,2019,4,Motorola,136766,0.021481529
Haryana,2019,4,OnePlus,130817,0.020547133
Haryana,2019,4,Huawei,113928,0.017894416
Haryana,2019,4,Lenovo,76631,0.012036259
Haryana,2019,4,Others,529607,0.083184184
Haryana,2020,1,Xiaomi,1753322,0.249804738
Haryana,2020,1,Samsung,1400065,0.199474409
Haryana,2020,1,Vivo,1250165,0.178117391
Haryana,2020,1,Oppo,881733,0.125625003
Haryana,2020,1,Realme,364011,0.051862506
Haryana,2020,1,Apple,308315,0.043927212
Haryana,2020,1,Motorola,143514,0.020447172
Haryana,2020,1,OnePlus,137007,0.019520087
Haryana,2020,1,Huawei,123916,0.017654945
Haryana,2020,1,Lenovo,80705,0.011498453
Haryana,2020,1,Others,576017,0.082068083
Haryana,2020,2,Xiaomi,1914791,0.249228349
Haryana,2020,2,Samsung,1520490,0.197906305
Haryana,2020,2,Vivo,1398622,0.18204402
Haryana,2020,2,Oppo,984512,0.128143646
Haryana,2020,2,Realme,407778,0.053076204
Haryana,2020,2,Apple,326534,0.042501521
Haryana,2020,2,Motorola,151138,0.019672055
Haryana,2020,2,OnePlus,142338,0.018526651
Haryana,2020,2,Huawei,133152,0.017331005
Haryana,2020,2,Lenovo,83928,0.010924031
Haryana,2020,2,Others,619595,0.080646211
Haryana,2020,3,Xiaomi,2075024,0.247061491
Haryana,2020,3,Samsung,1655037,0.19705599
Haryana,2020,3,Vivo,1573430,0.187339501
Haryana,2020,3,Oppo,1092131,0.130033924
Haryana,2020,3,Realme,459785,0.054744026
Haryana,2020,3,Apple,348330,0.041473703
Haryana,2020,3,Motorola,158324,0.018850752
Haryana,2020,3,OnePlus,149108,0.017753455
Haryana,2020,3,Huawei,142260,0.016938102
Haryana,2020,3,Lenovo,87838,0.010458379
Haryana,2020,3,Others,657549,0.078290678
Haryana,2020,4,Xiaomi,2236661,0.244982707
Haryana,2020,4,Samsung,1795147,0.196623436
Haryana,2020,4,Vivo,1744266,0.191050412
Haryana,2020,4,Oppo,1196039,0.131002808
Haryana,2020,4,Realme,514733,0.056378988
Haryana,2020,4,Apple,374080,0.040973188
Haryana,2020,4,Motorola,165075,0.018080755
Haryana,2020,4,OnePlus,156430,0.017133864
Haryana,2020,4,Huawei,151226,0.016563867
Haryana,2020,4,Lenovo,91990,0.010075715
Haryana,2020,4,Others,704226,0.07713426
Haryana,2021,1,Xiaomi,2382996,0.242472429
Haryana,2021,1,Vivo,1922898,0.195656958
Haryana,2021,1,Samsung,1913165,0.194666615
Haryana,2021,1,Oppo,1300515,0.132328813
Haryana,2021,1,Realme,577867,0.058798594
Haryana,2021,1,Apple,401563,0.040859471
Haryana,2021,1,Motorola,169504,0.017247216
Haryana,2021,1,OnePlus,165335,0.016823016
Haryana,2021,1,Huawei,157570,0.016032919
Haryana,2021,1,Lenovo,92713,0.009433648
Haryana,2021,1,Others,743779,0.07568032
Haryana,2021,2,Xiaomi,2505880,0.237961885
Haryana,2021,2,Vivo,2114734,0.200818111
Haryana,2021,2,Samsung,2016108,0.191452448
Haryana,2021,2,Oppo,1416092,0.134474086
Haryana,2021,2,Realme,673053,0.063914058
Haryana,2021,2,Apple,434298,0.041241548
Haryana,2021,2,OnePlus,181344,0.017220681
Haryana,2021,2,Motorola,169562,0.016101846
Haryana,2021,2,Huawei,154484,0.014670018
Haryana,2021,2,Tecno,108879,0.010339303
Haryana,2021,2,Others,756160,0.071806016
Haryana,2021,3,Xiaomi,2638176,0.232944612
Haryana,2021,3,Vivo,2357220,0.208136871
Haryana,2021,3,Samsung,2089070,0.184459869
Haryana,2021,3,Oppo,1560205,0.137762359
Haryana,2021,3,Realme,781719,0.069023912
Haryana,2021,3,Apple,467144,0.041247695
Haryana,2021,3,OnePlus,210246,0.018564217
Haryana,2021,3,Motorola,168742,0.014899514
Haryana,2021,3,Huawei,153598,0.013562335
Haryana,2021,3,Tecno,134477,0.011873996
Haryana,2021,3,Others,764739,0.067524619
Haryana,2021,4,Xiaomi,2742821,0.226371874
Haryana,2021,4,Vivo,2569078,0.21203243
Haryana,2021,4,Samsung,2176063,0.179595919
Haryana,2021,4,Oppo,1697572,0.140104861
Haryana,2021,4,Realme,916660,0.075654241
Haryana,2021,4,Apple,529430,0.043695181
Haryana,2021,4,OnePlus,238331,0.019670053
Haryana,2021,4,Motorola,170147,0.014042657
Haryana,2021,4,Tecno,156987,0.01295653
Haryana,2021,4,Huawei,147354,0.012161494
Haryana,2021,4,Others,771996,0.06371476
Haryana,2022,1,Xiaomi,2837979,0.220562808
Haryana,2022,1,Vivo,2767906,0.215116856
Haryana,2022,1,Samsung,2259241,0.175584294
Haryana,2022,1,Oppo,1825605,0.141882856
Haryana,2022,1,Realme,1043668,0.081112068
Haryana,2022,1,Apple,578053,0.044925277
Haryana,2022,1,OnePlus,267015,0.020751943
Haryana,2022,1,Tecno,184983,0.014376558
Haryana,2022,1,Motorola,170641,0.013261923
Haryana,2022,1,Huawei,145049,0.011272957
