States,Year,Quarter,District,Trans_Counts,Amount
"Andaman , Nicobar Islands",2020,4,South Andaman,186494,523122462.9
"Andaman , Nicobar Islands",2020,4,North And Middle Andaman,29349,68941322.39
"Andaman , Nicobar Islands",2020,4,Nicobars,8688,35218871.04
"Andaman , Nicobar Islands",2021,1,South Andaman,207092,669604045.1
"Andaman , Nicobar Islands",2021,1,North And Middle Andaman,27358,75027255.28
"Andaman , Nicobar Islands",2021,1,Nicobars,10302,39075266.99
"Andaman , Nicobar Islands",2021,2,South Andaman,286907,760893020.6
"Andaman , Nicobar Islands",2021,2,North And Middle Andaman,39200,90233388.79
"Andaman , Nicobar Islands",2021,2,Nicobars,15307,48020606.75
"Andaman , Nicobar Islands",2021,3,South Andaman,382418,1116789011
"Andaman , Nicobar Islands",2021,3,North And Middle Andaman,46592,118254865.8
"Andaman , Nicobar Islands",2021,3,Nicobars,20754,74980519.33
"Andaman , Nicobar Islands",2021,4,South Andaman,558571,1694794708
"Andaman , Nicobar Islands",2021,4,North And Middle Andaman,53115,156486112.3
"Andaman , Nicobar Islands",2021,4,Nicobars,24437,81329281.03
"Andaman , Nicobar Islands",2022,1,South Andaman,705512,1872991196
"Andaman , Nicobar Islands",2022,1,North And Middle Andaman,60059,161624878.5
"Andaman , Nicobar Islands",2022,1,Nicobars,29177,94414127.65
"Andaman , Nicobar Islands",2022,2,South Andaman,954875,2357326563
"Andaman , Nicobar Islands",2022,2,North And Middle Andaman,72573,195693167.8
"Andaman , Nicobar Islands",2022,2,Nicobars,43769,132900618.9
"Andaman , Nicobar Islands",2022,3,South Andaman,1455255,2967719401
"Andaman , Nicobar Islands",2022,3,North And Middle Andaman,79574,211581970.3
"Andaman , Nicobar Islands",2022,3,Nicobars,49550,131330400.9
"Andaman , Nicobar Islands",2022,4,South Andaman,1835592,3600887266
"Andaman , Nicobar Islands",2022,4,North And Middle Andaman,93297,241431284.4
"Andaman , Nicobar Islands",2022,4,Nicobars,58646,142355854
Andhra  Pradesh,2018,1,Visakhapatnam,1256469,1749966197
Andhra  Pradesh,2018,1,East Godavari,943935,1235785516
Andhra  Pradesh,2018,1,Krishna,863935,1284255180
Andhra  Pradesh,2018,1,Chittoor,830324,1009621878
Andhra  Pradesh,2018,1,Guntur,815932,1108686589
Andhra  Pradesh,2018,1,Kurnool,679623,764905298.7
Andhra  Pradesh,2018,1,Anantapur,638664,788830646
Andhra  Pradesh,2018,1,West Godavari,577090,853547668.8
Andhra  Pradesh,2018,1,Prakasam,534757,748990775.9
Andhra  Pradesh,2018,1,Spsr Nellore,531612,676643237.8
Andhra  Pradesh,2018,2,Visakhapatnam,1641192,2987853607
Andhra  Pradesh,2018,2,Krishna,1224987,2448141593
Andhra  Pradesh,2018,2,East Godavari,1221677,2168914928
Andhra  Pradesh,2018,2,Chittoor,1185723,1990419126
Andhra  Pradesh,2018,2,Guntur,1088101,2108475812
Andhra  Pradesh,2018,2,Kurnool,968439,1531888666
Andhra  Pradesh,2018,2,Anantapur,937023,1690366079
Andhra  Pradesh,2018,2,West Godavari,786033,1688025212
Andhra  Pradesh,2018,2,Spsr Nellore,780454,1542057934
Andhra  Pradesh,2018,2,Prakasam,739991,1571167562
Andhra  Pradesh,2018,3,Visakhapatnam,3394576,4821892253
Andhra  Pradesh,2018,3,East Godavari,3226907,3551247095
Andhra  Pradesh,2018,3,Kurnool,2921189,2908389262
Andhra  Pradesh,2018,3,Krishna,2396934,3754202654
Andhra  Pradesh,2018,3,Chittoor,2297429,3283517631
Andhra  Pradesh,2018,3,Guntur,1912529,3127764663
Andhra  Pradesh,2018,3,Anantapur,1815215,2681787750
Andhra  Pradesh,2018,3,Ysr,1557444,2235904512
Andhra  Pradesh,2018,3,West Godavari,1431282,2309078493
Andhra  Pradesh,2018,3,Prakasam,1319651,2346453445
Andhra  Pradesh,2018,4,Visakhapatnam,4791421,7366635865
Andhra  Pradesh,2018,4,Chittoor,3166201,4979093890
Andhra  Pradesh,2018,4,East Godavari,3052762,4652624623
Andhra  Pradesh,2018,4,Krishna,2839161,5416251838
Andhra  Pradesh,2018,4,Guntur,2546620,4730251218
Andhra  Pradesh,2018,4,Kurnool,2508530,3626544852
Andhra  Pradesh,2018,4,Anantapur,2286391,3975878156
Andhra  Pradesh,2018,4,Spsr Nellore,1814997,3293448557
Andhra  Pradesh,2018,4,Ysr,1732527,3252340063
Andhra  Pradesh,2018,4,Prakasam,1692862,3255254226
Andhra  Pradesh,2019,1,Visakhapatnam,9690866,13459857441
Andhra  Pradesh,2019,1,Chittoor,6486813,8223371732
Andhra  Pradesh,2019,1,Krishna,5443981,9061346433
Andhra  Pradesh,2019,1,East Godavari,5440146,7382264725
Andhra  Pradesh,2019,1,Guntur,4846553,7765934169
Andhra  Pradesh,2019,1,Kurnool,4193432,5541564893
Andhra  Pradesh,2019,1,Anantapur,3891336,6044730653
Andhra  Pradesh,2019,1,Spsr Nellore,3333584,5161932216
Andhra  Pradesh,2019,1,Prakasam,2931081,4807527779
Andhra  Pradesh,2019,1,Ysr,2852197,4915811594
Andhra  Pradesh,2019,2,Visakhapatnam,11705738,20797479804
Andhra  Pradesh,2019,2,Krishna,6428472,13437029116
Andhra  Pradesh,2019,2,Chittoor,5983308,10982727976
Andhra  Pradesh,2019,2,Guntur,5005275,10405246943
Andhra  Pradesh,2019,2,East Godavari,4699261,9116404622
Andhra  Pradesh,2019,2,Kurnool,3895824,7358285187
Andhra  Pradesh,2019,2,Anantapur,3578836,7830782361
Andhra  Pradesh,2019,2,Spsr Nellore,3141891,6880873007
Andhra  Pradesh,2019,2,Prakasam,2670529,6262396448
Andhra  Pradesh,2019,2,Ysr,2606284,6376856828
Andhra  Pradesh,2019,3,Visakhapatnam,16694947,26944837120
Andhra  Pradesh,2019,3,Krishna,8408474,16404073561
Andhra  Pradesh,2019,3,Chittoor,8201783,13837455759
Andhra  Pradesh,2019,3,Guntur,6942304,13075661264
Andhra  Pradesh,2019,3,East Godavari,6537303,11387726471
Andhra  Pradesh,2019,3,Kurnool,5139134,9025632779
Andhra  Pradesh,2019,3,Anantapur,4889720,9554081289
Andhra  Pradesh,2019,3,Spsr Nellore,4150195,8256600119
Andhra  Pradesh,2019,3,Prakasam,3430750,7354502261
Andhra  Pradesh,2019,3,Ysr,3296586,7447544274
Andhra  Pradesh,2019,4,Visakhapatnam,23594874,39133296330
Andhra  Pradesh,2019,4,Krishna,11719402,23039786404
Andhra  Pradesh,2019,4,Chittoor,11246986,19298476028
Andhra  Pradesh,2019,4,Guntur,9761330,18565626418
Andhra  Pradesh,2019,4,East Godavari,9285739,16816774065
Andhra  Pradesh,2019,4,Kurnool,7001958,13233105729
Andhra  Pradesh,2019,4,Anantapur,6764112,13887248889
Andhra  Pradesh,2019,4,Spsr Nellore,5877804,11786014089
Andhra  Pradesh,2019,4,Prakasam,4865473,10604077825
Andhra  Pradesh,2019,4,Ysr,4793157,10865073856
Andhra  Pradesh,2020,1,Visakhapatnam,27115031,48809747615
Andhra  Pradesh,2020,1,Chittoor,13257740,23441848567
Andhra  Pradesh,2020,1,Krishna,12175289,24481702771
Andhra  Pradesh,2020,1,Guntur,11493331,22992734621
Andhra  Pradesh,2020,1,East Godavari,11346242,21854701379
Andhra  Pradesh,2020,1,Anantapur,8466129,17864325753
Andhra  Pradesh,2020,1,Kurnool,8246869,17022710312
Andhra  Pradesh,2020,1,Spsr Nellore,7430247,15387829694
Andhra  Pradesh,2020,1,Prakasam,6318396,14169104765
Andhra  Pradesh,2020,1,Ysr,6031255,14059924637
Andhra  Pradesh,2020,2,Visakhapatnam,25300401,48293889917
Andhra  Pradesh,2020,2,Chittoor,14848197,27361300300
Andhra  Pradesh,2020,2,East Godavari,13130334,26319906327
Andhra  Pradesh,2020,2,Krishna,12313709,26964149095
Andhra  Pradesh,2020,2,Guntur,12308707,27463593608
Andhra  Pradesh,2020,2,Anantapur,10473739,22094006659
Andhra  Pradesh,2020,2,Kurnool,9821381,22419372062
Andhra  Pradesh,2020,2,Spsr Nellore,9454274,20665376461
Andhra  Pradesh,2020,2,Prakasam,8844580,19846026727
Andhra  Pradesh,2020,2,Ysr,8033609,19597207268
Andhra  Pradesh,2020,3,Visakhapatnam,34421299,67628440368
Andhra  Pradesh,2020,3,Chittoor,20501863,42811566246
Andhra  Pradesh,2020,3,Krishna,19110457,44788458672
Andhra  Pradesh,2020,3,East Godavari,17972431,39300043805
Andhra  Pradesh,2020,3,Guntur,17601395,42531195810
Andhra  Pradesh,2020,3,Spsr Nellore,16468209,39128324534
Andhra  Pradesh,2020,3,Anantapur,14447683,34102037973
Andhra  Pradesh,2020,3,Kurnool,13243292,32529351107
Andhra  Pradesh,2020,3,Prakasam,12266310,31221704852
Andhra  Pradesh,2020,3,Ysr,11934653,32037007334
Andhra  Pradesh,2020,4,Visakhapatnam,46551467,91879823025
Andhra  Pradesh,2020,4,Chittoor,29590411,61505711150
Andhra  Pradesh,2020,4,Krishna,27981050,64461504668
Andhra  Pradesh,2020,4,Guntur,26136538,60641872021
Andhra  Pradesh,2020,4,East Godavari,25989490,58732615663
Andhra  Pradesh,2020,4,Anantapur,20996384,49732610814
Andhra  Pradesh,2020,4,Spsr Nellore,20934374,49115443663
Andhra  Pradesh,2020,4,Kurnool,18737323,44718203115
Andhra  Pradesh,2020,4,Prakasam,16176867,41852443494
Andhra  Pradesh,2020,4,Ysr,15676878,42572974713
Andhra  Pradesh,2021,1,Visakhapatnam,48248923,95308386038
Andhra  Pradesh,2021,1,Krishna,29717175,69715406645
Andhra  Pradesh,2021,1,Chittoor,29342609,60947491847
Andhra  Pradesh,2021,1,Guntur,27445045,64207987853
Andhra  Pradesh,2021,1,East Godavari,26190701,60027984988
Andhra  Pradesh,2021,1,Spsr Nellore,22541428,52210333202
Andhra  Pradesh,2021,1,Anantapur,20102957,48353870395
Andhra  Pradesh,2021,1,Kurnool,17918524,44941629660
Andhra  Pradesh,2021,1,West Godavari,16015685,42124030669
Andhra  Pradesh,2021,1,Ysr,15374473,42570919449
Andhra  Pradesh,2021,2,Visakhapatnam,54390299,1.14E+11
Andhra  Pradesh,2021,2,Krishna,36370960,90021923050
Andhra  Pradesh,2021,2,Chittoor,34344902,73654690122
Andhra  Pradesh,2021,2,Guntur,32968819,82356914464
Andhra  Pradesh,2021,2,East Godavari,31717908,74604325864
Andhra  Pradesh,2021,2,Spsr Nellore,30290406,72283071757
Andhra  Pradesh,2021,2,Anantapur,25123346,60987487571
Andhra  Pradesh,2021,2,Kurnool,21972396,56659287475
Andhra  Pradesh,2021,2,West Godavari,20950964,57233116236
Andhra  Pradesh,2021,2,Prakasam,19944047,54535328043
Andhra  Pradesh,2021,3,Visakhapatnam,69220981,1.37E+11
Andhra  Pradesh,2021,3,Krishna,44828275,1.04E+11
Andhra  Pradesh,2021,3,Chittoor,42628568,89371931753
Andhra  Pradesh,2021,3,Guntur,41675093,96525353090
Andhra  Pradesh,2021,3,East Godavari,39572714,89380370073
Andhra  Pradesh,2021,3,Spsr Nellore,34411958,77839676988
Andhra  Pradesh,2021,3,Anantapur,30366444,70291248156
Andhra  Pradesh,2021,3,Kurnool,26377809,62527453762
Andhra  Pradesh,2021,3,West Godavari,26245039,66647238455
Andhra  Pradesh,2021,3,Prakasam,24116580,63367713447
Andhra  Pradesh,2021,4,Visakhapatnam,82711538,1.60E+11
Andhra  Pradesh,2021,4,Krishna,55489829,1.25E+11
Andhra  Pradesh,2021,4,Chittoor,51119640,1.04E+11
Andhra  Pradesh,2021,4,Guntur,50919286,1.16E+11
Andhra  Pradesh,2021,4,East Godavari,48992531,1.07E+11
Andhra  Pradesh,2021,4,Spsr Nellore,41921081,92256405076
Andhra  Pradesh,2021,4,Anantapur,36129136,81239787007
Andhra  Pradesh,2021,4,West Godavari,33235175,81292461575
Andhra  Pradesh,2021,4,Kurnool,31782248,73968947670
Andhra  Pradesh,2021,4,Prakasam,27858275,71323060008
Andhra  Pradesh,2022,1,Visakhapatnam,88233362,1.70E+11
Andhra  Pradesh,2022,1,Krishna,61826199,1.40E+11
Andhra  Pradesh,2022,1,Chittoor,58561024,1.18E+11
Andhra  Pradesh,2022,1,Guntur,57226996,1.30E+11
Andhra  Pradesh,2022,1,East Godavari,54738830,1.21E+11
Andhra  Pradesh,2022,1,Spsr Nellore,47645702,1.05E+11
Andhra  Pradesh,2022,1,Anantapur,40613148,90197023268
Andhra  Pradesh,2022,1,West Godavari,37271259,92397939904
Andhra  Pradesh,2022,1,Kurnool,35093633,81568420501
Andhra  Pradesh,2022,1,Prakasam,31340975,79494373255
Andhra  Pradesh,2022,2,Visakhapatnam,101387402,1.93E+11
Andhra  Pradesh,2022,2,Krishna,73525814,1.64E+11
Andhra  Pradesh,2022,2,Chittoor,67507661,1.36E+11
Andhra  Pradesh,2022,2,Guntur,66315749,1.47E+11
Andhra  Pradesh,2022,2,East Godavari,62072845,1.36E+11
Andhra  Pradesh,2022,2,Spsr Nellore,54838708,1.22E+11
Andhra  Pradesh,2022,2,Anantapur,46099366,1.02E+11
Andhra  Pradesh,2022,2,West Godavari,44409239,1.08E+11
Andhra  Pradesh,2022,2,Kurnool,40165692,92409350856
Andhra  Pradesh,2022,2,Prakasam,36163507,90435082546
Andhra  Pradesh,2022,3,Visakhapatnam,97434546,1.81E+11
Andhra  Pradesh,2022,3,Krishna,71051144,1.54E+11
Andhra  Pradesh,2022,3,Chittoor,65751781,1.33E+11
Andhra  Pradesh,2022,3,Guntur,65612317,1.42E+11
Andhra  Pradesh,2022,3,East Godavari,61467134,1.30E+11
Andhra  Pradesh,2022,3,Anantapur,45165363,97735649608
Andhra  Pradesh,2022,3,West Godavari,43635951,1.02E+11
Andhra  Pradesh,2022,3,Spsr Nellore,42116582,95099325968
Andhra  Pradesh,2022,3,Kurnool,39557913,88415335176
Andhra  Pradesh,2022,3,Prakasam,35376080,87475230073
Andhra  Pradesh,2022,4,Visakhapatnam,103790055,1.85E+11
Andhra  Pradesh,2022,4,Krishna,76526667,1.58E+11
Andhra  Pradesh,2022,4,Guntur,70723763,1.47E+11
Andhra  Pradesh,2022,4,Chittoor,70322534,1.37E+11
Andhra  Pradesh,2022,4,East Godavari,68016055,1.37E+11
Andhra  Pradesh,2022,4,Anantapur,48299601,1.02E+11
Andhra  Pradesh,2022,4,West Godavari,47919930,1.05E+11
Andhra  Pradesh,2022,4,Kurnool,43524766,94667441029
Andhra  Pradesh,2022,4,Spsr Nellore,42582064,92085916181
Andhra  Pradesh,2022,4,Prakasam,37211077,88105031866
Arunachal Pradesh,2018,1,Papum Pare,14224,32555848.46
Arunachal Pradesh,2018,1,West Kameng,5787,9540632.547
Arunachal Pradesh,2018,1,Lohit,3747,11496949.55
Arunachal Pradesh,2018,1,East Siang,3286,5533620.186
Arunachal Pradesh,2018,1,Changlang,3195,5380749.415
Arunachal Pradesh,2018,1,Tawang,2334,5055665.023
Arunachal Pradesh,2018,1,Longding,2321,4361531.578
Arunachal Pradesh,2018,1,West Siang,1887,4796675.565
Arunachal Pradesh,2018,1,Lower Subansiri,1477,3650727.894
Arunachal Pradesh,2018,1,Namsai,1400,2162984.705
Arunachal Pradesh,2018,2,Papum Pare,25363,66520931.2
Arunachal Pradesh,2018,2,West Kameng,10466,25521321.34
Arunachal Pradesh,2018,2,Lohit,6962,20520618.88
Arunachal Pradesh,2018,2,East Siang,6363,15285584.2
Arunachal Pradesh,2018,2,Changlang,6066,13294258.5
Arunachal Pradesh,2018,2,Tawang,5447,13722374.81
Arunachal Pradesh,2018,2,Longding,4634,10271170.17
Arunachal Pradesh,2018,2,Namsai,3230,6271811.328
Arunachal Pradesh,2018,2,West Siang,2579,7610989.567
Arunachal Pradesh,2018,2,Lower Siang,2292,2179451.658
Arunachal Pradesh,2018,3,Papum Pare,43282,101080479.3
Arunachal Pradesh,2018,3,West Kameng,17026,48528147.45
Arunachal Pradesh,2018,3,Lohit,11595,32702331.66
Arunachal Pradesh,2018,3,East Siang,10539,24885270.77
Arunachal Pradesh,2018,3,Changlang,10162,20494174.95
Arunachal Pradesh,2018,3,Tawang,8715,25733824.99
Arunachal Pradesh,2018,3,Longding,5288,18327334.05
Arunachal Pradesh,2018,3,Namsai,5076,10698272.77
Arunachal Pradesh,2018,3,West Siang,3337,12966152.79
Arunachal Pradesh,2018,3,Tirap,3322,7479257.008
Arunachal Pradesh,2018,4,Papum Pare,55224,154875448.2
Arunachal Pradesh,2018,4,West Kameng,25439,89194886.84
Arunachal Pradesh,2018,4,Lohit,14268,40510521.95
Arunachal Pradesh,2018,4,Changlang,13950,32343047.41
Arunachal Pradesh,2018,4,East Siang,12893,34272134.34
Arunachal Pradesh,2018,4,Tawang,11104,35921510.89
Arunachal Pradesh,2018,4,Namsai,7244,17643523.29
Arunachal Pradesh,2018,4,Longding,6581,22545311.85
Arunachal Pradesh,2018,4,Tirap,5725,10811742.67
Arunachal Pradesh,2018,4,Lower Dibang Valley,4227,10951332.39
Arunachal Pradesh,2019,1,Papum Pare,70941,188556716.4
Arunachal Pradesh,2019,1,West Kameng,34289,101333633.7
Arunachal Pradesh,2019,1,Changlang,17589,40239141.67
Arunachal Pradesh,2019,1,Lohit,15896,42834776.78
Arunachal Pradesh,2019,1,East Siang,15621,39284373.05
Arunachal Pradesh,2019,1,Tawang,13102,39489779.14
Arunachal Pradesh,2019,1,Namsai,8600,20065516.62
Arunachal Pradesh,2019,1,Longding,7287,25349462.06
Arunachal Pradesh,2019,1,Tirap,6877,14075747.84
Arunachal Pradesh,2019,1,Lower Dibang Valley,6314,13738776.18
Arunachal Pradesh,2019,2,Papum Pare,86433,246640891.3
Arunachal Pradesh,2019,2,West Kameng,37430,122521180.8
Arunachal Pradesh,2019,2,Lohit,18693,48893746.83
Arunachal Pradesh,2019,2,Changlang,18631,48891048.26
Arunachal Pradesh,2019,2,East Siang,16494,46549881.24
Arunachal Pradesh,2019,2,Tawang,15960,55915834.59
Arunachal Pradesh,2019,2,Namsai,9637,22491356.66
Arunachal Pradesh,2019,2,West Siang,8041,24549832.98
Arunachal Pradesh,2019,2,Tirap,6868,18633793.43
Arunachal Pradesh,2019,2,Longding,6744,23464027.89
Arunachal Pradesh,2019,3,Papum Pare,117940,301518075.7
Arunachal Pradesh,2019,3,West Kameng,53939,147186019.9
Arunachal Pradesh,2019,3,Changlang,29218,58354823.44
Arunachal Pradesh,2019,3,Lohit,24505,54539458.21
Arunachal Pradesh,2019,3,Tawang,24097,72221026.28
Arunachal Pradesh,2019,3,East Siang,22611,58040119.96
Arunachal Pradesh,2019,3,Namsai,13453,25507641.02
Arunachal Pradesh,2019,3,West Siang,11889,30014806.82
Arunachal Pradesh,2019,3,Tirap,11249,21737827.19
Arunachal Pradesh,2019,3,Longding,10269,26620415.02
Arunachal Pradesh,2019,4,Papum Pare,143272,378838002.3
Arunachal Pradesh,2019,4,West Kameng,66740,198205637.5
Arunachal Pradesh,2019,4,Changlang,33963,71874990.96
Arunachal Pradesh,2019,4,Tawang,30077,91949243.61
Arunachal Pradesh,2019,4,Lohit,29281,67502324.59
Arunachal Pradesh,2019,4,East Siang,26605,72075285.44
Arunachal Pradesh,2019,4,Namsai,18290,32501252.24
Arunachal Pradesh,2019,4,Tirap,16459,38467790.73
Arunachal Pradesh,2019,4,West Siang,14581,39460255.47
Arunachal Pradesh,2019,4,Lower Subansiri,11806,29634357.49
Arunachal Pradesh,2020,1,Papum Pare,180373,457430754.2
Arunachal Pradesh,2020,1,West Kameng,75363,198712422.2
Arunachal Pradesh,2020,1,Changlang,43858,93461363.59
Arunachal Pradesh,2020,1,Lohit,36985,83701268.27
Arunachal Pradesh,2020,1,East Siang,33743,82011539.43
Arunachal Pradesh,2020,1,Tawang,31865,84425193.42
Arunachal Pradesh,2020,1,Namsai,23112,46444942.96
Arunachal Pradesh,2020,1,West Siang,19728,47929440.73
Arunachal Pradesh,2020,1,Tirap,18369,40877851.79
Arunachal Pradesh,2020,1,Lower Subansiri,15770,34273250.72
Arunachal Pradesh,2020,2,Papum Pare,221728,535085907.3
Arunachal Pradesh,2020,2,West Kameng,95421,251395972.2
Arunachal Pradesh,2020,2,Changlang,69279,128572448
Arunachal Pradesh,2020,2,Lohit,56541,114730675.5
Arunachal Pradesh,2020,2,East Siang,55680,112693868.8
Arunachal Pradesh,2020,2,Tawang,44499,121561732.2
Arunachal Pradesh,2020,2,Namsai,34972,54870798.31
Arunachal Pradesh,2020,2,West Siang,32777,72790231.05
Arunachal Pradesh,2020,2,Tirap,28830,63497030.84
Arunachal Pradesh,2020,2,Lower Dibang Valley,26234,42360072.53
Arunachal Pradesh,2020,3,Papum Pare,298350,859373863.7
Arunachal Pradesh,2020,3,West Kameng,111029,332812237.8
Arunachal Pradesh,2020,3,Changlang,73842,159158438.9
Arunachal Pradesh,2020,3,East Siang,69710,176323789.9
Arunachal Pradesh,2020,3,Lohit,65889,156523653.2
Arunachal Pradesh,2020,3,Tawang,56016,182137862.7
Arunachal Pradesh,2020,3,Namsai,37019,76484566.53
Arunachal Pradesh,2020,3,West Siang,34295,92449732.96
Arunachal Pradesh,2020,3,Tirap,30046,81539831.53
Arunachal Pradesh,2020,3,Lower Dibang Valley,27655,63469161.33
Arunachal Pradesh,2020,4,Papum Pare,390528,1205917754
Arunachal Pradesh,2020,4,West Kameng,129575,390436113.7
Arunachal Pradesh,2020,4,East Siang,88632,250515095.2
Arunachal Pradesh,2020,4,Changlang,84852,204367875.1
Arunachal Pradesh,2020,4,Lohit,80530,196997836.8
Arunachal Pradesh,2020,4,Tawang,67262,240482254.6
Arunachal Pradesh,2020,4,Namsai,46762,111916731.5
Arunachal Pradesh,2020,4,West Siang,45207,125118193
Arunachal Pradesh,2020,4,Tirap,36124,104709589.7
Arunachal Pradesh,2020,4,Lower Dibang Valley,33455,81929299.57
Arunachal Pradesh,2021,1,Papum Pare,419891,1388723427
Arunachal Pradesh,2021,1,West Kameng,120906,384735272.8
Arunachal Pradesh,2021,1,East Siang,82357,253988360.8
Arunachal Pradesh,2021,1,Changlang,78849,220167765.5
Arunachal Pradesh,2021,1,Lohit,72380,198534806.9
Arunachal Pradesh,2021,1,Tawang,54137,207859088.4
Arunachal Pradesh,2021,1,Namsai,45753,116637630.7
Arunachal Pradesh,2021,1,West Siang,42575,138700637.3
Arunachal Pradesh,2021,1,Lower Dibang Valley,32427,90709108.52
Arunachal Pradesh,2021,1,Tirap,32043,110593517.1
Arunachal Pradesh,2021,2,Papum Pare,552953,1501062555
Arunachal Pradesh,2021,2,West Kameng,164866,482626617.9
Arunachal Pradesh,2021,2,East Siang,106787,286839106.5
Arunachal Pradesh,2021,2,Changlang,105461,264031910.3
Arunachal Pradesh,2021,2,Lohit,99686,230495504.2
Arunachal Pradesh,2021,2,Tawang,70061,251025038
Arunachal Pradesh,2021,2,Namsai,64781,147069902.4
Arunachal Pradesh,2021,2,West Siang,59341,180700138.8
Arunachal Pradesh,2021,2,Tirap,46320,144548683.3
Arunachal Pradesh,2021,2,Lower Dibang Valley,42091,105552358.1
Arunachal Pradesh,2021,3,Papum Pare,710098,1995999756
Arunachal Pradesh,2021,3,West Kameng,209165,658232385.7
Arunachal Pradesh,2021,3,East Siang,128957,368061706.2
Arunachal Pradesh,2021,3,Changlang,120126,319705502.4
Arunachal Pradesh,2021,3,Lohit,117879,275160751.4
Arunachal Pradesh,2021,3,Tawang,89052,365404078.4
Arunachal Pradesh,2021,3,Namsai,79292,177380632.2
Arunachal Pradesh,2021,3,West Siang,65763,217065611.3
Arunachal Pradesh,2021,3,Lower Dibang Valley,50270,133788747
Arunachal Pradesh,2021,3,Tirap,47118,143620525.9
Arunachal Pradesh,2021,4,Papum Pare,919925,2435796597
Arunachal Pradesh,2021,4,West Kameng,247346,765859269.3
Arunachal Pradesh,2021,4,East Siang,169617,450185173
Arunachal Pradesh,2021,4,Changlang,147432,403255246.4
Arunachal Pradesh,2021,4,Lohit,142772,328942905.3
Arunachal Pradesh,2021,4,Namsai,105194,220513367.7
Arunachal Pradesh,2021,4,Tawang,99575,412396002.3
Arunachal Pradesh,2021,4,West Siang,79050,267978346.9
Arunachal Pradesh,2021,4,Lower Dibang Valley,65302,174980099.8
Arunachal Pradesh,2021,4,Lower Subansiri,60146,199366119.1
Arunachal Pradesh,2022,1,Papum Pare,1163726,2909248439
Arunachal Pradesh,2022,1,West Kameng,240672,705607894
Arunachal Pradesh,2022,1,East Siang,201945,501600929
Arunachal Pradesh,2022,1,Changlang,171494,490549428.8
Arunachal Pradesh,2022,1,Lohit,169954,393361044.5
Arunachal Pradesh,2022,1,Namsai,117173,256004887.6
Arunachal Pradesh,2022,1,West Siang,92331,315562272.6
Arunachal Pradesh,2022,1,Tawang,86721,346661566.5
Arunachal Pradesh,2022,1,Lower Dibang Valley,83531,235243185.5
Arunachal Pradesh,2022,1,Lower Subansiri,73100,239825149.9
Arunachal Pradesh,2022,2,Papum Pare,1444757,3269917297
Arunachal Pradesh,2022,2,West Kameng,327925,893486447.6
Arunachal Pradesh,2022,2,East Siang,261162,604825118.2
Arunachal Pradesh,2022,2,Lohit,226199,502322813.6
Arunachal Pradesh,2022,2,Changlang,203732,513287861.1
Arunachal Pradesh,2022,2,Namsai,152652,293920909.2
Arunachal Pradesh,2022,2,Tawang,132824,494351396.8
Arunachal Pradesh,2022,2,West Siang,121772,375530981.6
Arunachal Pradesh,2022,2,Lower Dibang Valley,104498,271945446.4
Arunachal Pradesh,2022,2,Lower Subansiri,94109,287993729.8
Arunachal Pradesh,2022,3,Papum Pare,1651143,3211809407
Arunachal Pradesh,2022,3,West Kameng,371632,945171308.2
Arunachal Pradesh,2022,3,East Siang,286766,594752976.4
Arunachal Pradesh,2022,3,Lohit,236792,461745616.9
Arunachal Pradesh,2022,3,Changlang,216609,492535245.1
Arunachal Pradesh,2022,3,Namsai,151676,277199997
Arunachal Pradesh,2022,3,Tawang,138313,514855579.7
Arunachal Pradesh,2022,3,West Siang,136332,395192938
Arunachal Pradesh,2022,3,Lower Dibang Valley,112848,273001216.7
Arunachal Pradesh,2022,3,Lower Subansiri,109261,285712248.1
Arunachal Pradesh,2022,4,Papum Pare,1917365,3401999229
Arunachal Pradesh,2022,4,West Kameng,421418,954522716.7
Arunachal Pradesh,2022,4,East Siang,327737,623525449.5
Arunachal Pradesh,2022,4,Lohit,276551,503661703.8
Arunachal Pradesh,2022,4,Changlang,254818,572195646.8
Arunachal Pradesh,2022,4,Namsai,188919,307955075.5
Arunachal Pradesh,2022,4,West Siang,176377,449302139.5
Arunachal Pradesh,2022,4,Tawang,155419,518332824.9
Arunachal Pradesh,2022,4,Lower Subansiri,143172,339443886.2
Arunachal Pradesh,2022,4,Lower Dibang Valley,137218,308329533.6
Assam,2018,1,Kamrup Metropolitan,194617,284766219
Assam,2018,1,Marigaon,79832,105067294.5
Assam,2018,1,Barpeta,67801,56352302.38
Assam,2018,1,Nagaon,66695,56352631.29
Assam,2018,1,Cachar,56481,57250290.53
Assam,2018,1,Sonitpur,51976,73005566.25
Assam,2018,1,Kamrup,47859,41868129.26
Assam,2018,1,Dibrugarh,44792,53258765.87
Assam,2018,1,Tinsukia,41237,45886201.03
Assam,2018,1,Jorhat,33322,41164542.06
Assam,2018,2,Kamrup Metropolitan,320417,548619364.2
Assam,2018,2,Marigaon,109223,204057284.2
Assam,2018,2,Nagaon,105834,129818644.9
Assam,2018,2,Barpeta,102217,117541108.7
Assam,2018,2,Cachar,83921,105147622.6
Assam,2018,2,Sonitpur,82799,151230715.3
Assam,2018,2,Kamrup,74537,83338163.66
Assam,2018,2,Dibrugarh,70642,110954951.7
Assam,2018,2,Tinsukia,66715,102921465.6
Assam,2018,2,Jorhat,53341,70634515.73
Assam,2018,3,Kamrup Metropolitan,476050,884121118.8
